ID,Cost,Energy,Capacity,Safety,Choice,Treated,Option 
35,400000,0.7,400,80,0,1,2
35,,,,,0,1,3
35,500000,0.5,600,70,1,1,1
35,450000,0.7,500,80,0,1,2
35,,,,,0,1,3
36,450000,0.8,400,90,0,1,1
36,400000,0.7,700,70,1,1,2
36,,,,,0,1,3
36,450000,0.7,600,80,0,1,1
36,350000,0.6,500,70,1,1,2
36,,,,,0,1,3
36,450000,0.6,600,70,1,1,1
36,500000,0.7,400,80,0,1,2
36,,,,,0,1,3
36,400000,0.8,600,70,0,1,1
36,450000,0.4,400,90,1,1,2
36,,,,,0,1,3
36,400000,0.6,500,80,1,1,1
36,350000,0.8,400,70,0,1,2
36,,,,,0,1,3
36,500000,0.7,600,70,0,1,1
36,400000,0.5,400,80,1,1,2
36,,,,,0,1,3
36,500000,0.6,600,90,1,1,1
36,400000,0.7,400,80,0,1,2
36,,,,,0,1,3
36,500000,0.5,600,70,1,1,1
36,450000,0.7,500,80,0,1,2
36,,,,,0,1,3
37,450000,0.8,400,90,1,1,1
37,400000,0.7,700,70,0,1,2
37,,,,,0,1,3
37,450000,0.7,600,80,1,1,1
37,350000,0.6,500,70,0,1,2
37,,,,,0,1,3
37,450000,0.6,600,70,0,1,1
37,500000,0.7,400,80,1,1,2
37,,,,,0,1,3
37,400000,0.8,600,70,0,1,1
37,450000,0.4,400,90,1,1,2
37,,,,,0,1,3
37,400000,0.6,500,80,1,1,1
37,350000,0.8,400,70,0,1,2
37,,,,,0,1,3
37,500000,0.7,600,70,0,1,1
37,400000,0.5,400,80,1,1,2
37,,,,,0,1,3
37,500000,0.6,600,90,1,1,1
37,400000,0.7,400,80,0,1,2
37,,,,,0,1,3
37,500000,0.5,600,70,1,1,1
37,450000,0.7,500,80,0,1,2
37,,,,,0,1,3
38,450000,0.8,400,90,1,1,1
38,400000,0.7,700,70,0,1,2
38,,,,,0,1,3
38,450000,0.7,600,80,1,1,1
38,350000,0.6,500,70,0,1,2
38,,,,,0,1,3
38,450000,0.6,600,70,0,1,1
38,500000,0.7,400,80,1,1,2
38,,,,,0,1,3
38,400000,0.8,600,70,0,1,1
38,450000,0.4,400,90,1,1,2
38,,,,,0,1,3
38,400000,0.6,500,80,1,1,1
38,350000,0.8,400,70,0,1,2
38,,,,,0,1,3
38,500000,0.7,600,70,0,1,1
38,400000,0.5,400,80,1,1,2
38,,,,,0,1,3
38,500000,0.6,600,90,1,1,1
38,400000,0.7,400,80,0,1,2
38,,,,,0,1,3
38,500000,0.5,600,70,0,1,1
38,450000,0.7,500,80,1,1,2
38,,,,,0,1,3
39,450000,0.8,400,90,0,1,1
39,400000,0.7,700,70,1,1,2
39,,,,,0,1,3
39,450000,0.7,600,80,1,1,1
39,350000,0.6,500,70,0,1,2
39,,,,,0,1,3
39,450000,0.6,600,70,1,1,1
39,500000,0.7,400,80,0,1,2
39,,,,,0,1,3
39,400000,0.8,600,70,1,1,1
39,450000,0.4,400,90,0,1,2
39,,,,,0,1,3
39,400000,0.6,500,80,1,1,1
39,350000,0.8,400,70,0,1,2
39,,,,,0,1,3
39,500000,0.7,600,70,1,1,1
39,400000,0.5,400,80,0,1,2
39,,,,,0,1,3
39,500000,0.6,600,90,1,1,1
39,400000,0.7,400,80,0,1,2
39,,,,,0,1,3
39,500000,0.5,600,70,1,1,1
39,450000,0.7,500,80,0,1,2
39,,,,,0,1,3
40,450000,0.8,400,90,0,1,1
40,400000,0.7,700,70,1,1,2
40,,,,,0,1,3
40,450000,0.7,600,80,0,1,1
40,350000,0.6,500,70,1,1,2
40,,,,,0,1,3
40,450000,0.6,600,70,1,1,1
40,500000,0.7,400,80,0,1,2
40,,,,,0,1,3
40,400000,0.8,600,70,0,1,1
40,450000,0.4,400,90,1,1,2
40,,,,,0,1,3
40,400000,0.6,500,80,1,1,1
40,350000,0.8,400,70,0,1,2
40,,,,,0,1,3
40,500000,0.7,600,70,0,1,1
40,400000,0.5,400,80,1,1,2
40,,,,,0,1,3
40,500000,0.6,600,90,0,1,1
40,400000,0.7,400,80,1,1,2
40,,,,,0,1,3
40,500000,0.5,600,70,1,1,1
40,450000,0.7,500,80,0,1,2
40,,,,,0,1,3
41,450000,0.8,400,90,0,1,1
41,400000,0.7,700,70,1,1,2
41,,,,,0,1,3
41,450000,0.7,600,80,0,1,1
41,350000,0.6,500,70,1,1,2
41,,,,,0,1,3
41,450000,0.6,600,70,1,1,1
41,500000,0.7,400,80,0,1,2
41,,,,,0,1,3
41,400000,0.8,600,70,0,1,1
41,450000,0.4,400,90,1,1,2
41,,,,,0,1,3
41,400000,0.6,500,80,1,1,1
41,350000,0.8,400,70,0,1,2
41,,,,,0,1,3
41,500000,0.7,600,70,0,1,1
41,400000,0.5,400,80,1,1,2
41,,,,,0,1,3
41,500000,0.6,600,90,1,1,1
41,400000,0.7,400,80,0,1,2
41,,,,,0,1,3
41,500000,0.5,600,70,1,1,1
41,450000,0.7,500,80,0,1,2
41,,,,,0,1,3
42,450000,0.8,400,90,0,1,1
42,400000,0.7,700,70,1,1,2
42,,,,,0,1,3
42,450000,0.7,600,80,0,1,1
42,350000,0.6,500,70,1,1,2
42,,,,,0,1,3
42,450000,0.6,600,70,1,1,1
42,500000,0.7,400,80,0,1,2
42,,,,,0,1,3
42,400000,0.8,600,70,0,1,1
42,450000,0.4,400,90,1,1,2
42,,,,,0,1,3
42,400000,0.6,500,80,1,1,1
42,350000,0.8,400,70,0,1,2
42,,,,,0,1,3
42,500000,0.7,600,70,0,1,1
42,400000,0.5,400,80,1,1,2
42,,,,,0,1,3
42,500000,0.6,600,90,0,1,1
42,400000,0.7,400,80,1,1,2
42,,,,,0,1,3
42,500000,0.5,600,70,1,1,1
42,450000,0.7,500,80,0,1,2
42,,,,,0,1,3
43,450000,0.8,400,90,0,1,1
43,400000,0.7,700,70,1,1,2
43,,,,,0,1,3
43,450000,0.7,600,80,0,1,1
43,350000,0.6,500,70,1,1,2
43,,,,,0,1,3
43,450000,0.6,600,70,1,1,1
43,500000,0.7,400,80,0,1,2
43,,,,,0,1,3
43,400000,0.8,600,70,0,1,1
43,450000,0.4,400,90,1,1,2
43,,,,,0,1,3
43,400000,0.6,500,80,1,1,1
43,350000,0.8,400,70,0,1,2
43,,,,,0,1,3
43,500000,0.7,600,70,0,1,1
43,400000,0.5,400,80,1,1,2
43,,,,,0,1,3
43,500000,0.6,600,90,1,1,1
43,400000,0.7,400,80,0,1,2
43,,,,,0,1,3
43,500000,0.5,600,70,1,1,1
43,450000,0.7,500,80,0,1,2
43,,,,,0,1,3
44,450000,0.8,400,90,1,1,1
44,400000,0.7,700,70,0,1,2
44,,,,,0,1,3
44,450000,0.7,600,80,1,1,1
44,350000,0.6,500,70,0,1,2
44,,,,,0,1,3
44,450000,0.6,600,70,0,1,1
44,500000,0.7,400,80,1,1,2
44,,,,,0,1,3
44,400000,0.8,600,70,0,1,1
44,450000,0.4,400,90,1,1,2
44,,,,,0,1,3
44,400000,0.6,500,80,1,1,1
44,350000,0.8,400,70,0,1,2
44,,,,,0,1,3
44,500000,0.7,600,70,0,1,1
44,400000,0.5,400,80,1,1,2
44,,,,,0,1,3
44,500000,0.6,600,90,1,1,1
44,400000,0.7,400,80,0,1,2
44,,,,,0,1,3
44,500000,0.5,600,70,1,1,1
44,450000,0.7,500,80,0,1,2
44,,,,,0,1,3
45,450000,0.8,400,90,1,1,1
45,400000,0.7,700,70,0,1,2
45,,,,,0,1,3
45,450000,0.7,600,80,1,1,1
45,350000,0.6,500,70,0,1,2
45,,,,,0,1,3
45,450000,0.6,600,70,0,1,1
45,500000,0.7,400,80,1,1,2
45,,,,,0,1,3
45,400000,0.8,600,70,0,1,1
45,450000,0.4,400,90,1,1,2
45,,,,,0,1,3
45,400000,0.6,500,80,0,1,1
45,350000,0.8,400,70,1,1,2
45,,,,,0,1,3
45,500000,0.7,600,70,0,1,1
45,400000,0.5,400,80,1,1,2
45,,,,,0,1,3
45,500000,0.6,600,90,1,1,1
45,400000,0.7,400,80,0,1,2
45,,,,,0,1,3
45,500000,0.5,600,70,0,1,1
45,450000,0.7,500,80,1,1,2
45,,,,,0,1,3
46,450000,0.8,400,90,0,1,1
46,400000,0.7,700,70,1,1,2
46,,,,,0,1,3
46,450000,0.7,600,80,0,1,1
46,350000,0.6,500,70,1,1,2
46,,,,,0,1,3
46,450000,0.6,600,70,1,1,1
46,500000,0.7,400,80,0,1,2
46,,,,,0,1,3
46,400000,0.8,600,70,0,1,1
46,450000,0.4,400,90,1,1,2
46,,,,,0,1,3
46,400000,0.6,500,80,1,1,1
46,350000,0.8,400,70,0,1,2
46,,,,,0,1,3
46,500000,0.7,600,70,0,1,1
46,400000,0.5,400,80,1,1,2
46,,,,,0,1,3
46,500000,0.6,600,90,0,1,1
46,400000,0.7,400,80,1,1,2
46,,,,,0,1,3
46,500000,0.5,600,70,0,1,1
46,450000,0.7,500,80,0,1,2
46,,,,,1,1,3
47,450000,0.8,400,90,0,1,1
47,400000,0.7,700,70,1,1,2
47,,,,,0,1,3
47,450000,0.7,600,80,0,1,1
47,350000,0.6,500,70,1,1,2
47,,,,,0,1,3
47,450000,0.6,600,70,1,1,1
47,500000,0.7,400,80,0,1,2
47,,,,,0,1,3
47,400000,0.8,600,70,0,1,1
47,450000,0.4,400,90,1,1,2
47,,,,,0,1,3
47,400000,0.6,500,80,1,1,1
47,350000,0.8,400,70,0,1,2
47,,,,,0,1,3
47,500000,0.7,600,70,0,1,1
47,400000,0.5,400,80,1,1,2
47,,,,,0,1,3
47,500000,0.6,600,90,0,1,1
47,400000,0.7,400,80,1,1,2
47,,,,,0,1,3
47,500000,0.5,600,70,1,1,1
47,450000,0.7,500,80,0,1,2
47,,,,,0,1,3
48,450000,0.8,400,90,0,1,1
48,400000,0.7,700,70,1,1,2
48,,,,,0,1,3
48,450000,0.7,600,80,0,1,1
48,350000,0.6,500,70,1,1,2
48,,,,,0,1,3
48,450000,0.6,600,70,1,1,1
48,500000,0.7,400,80,0,1,2
48,,,,,0,1,3
48,400000,0.8,600,70,0,1,1
48,450000,0.4,400,90,1,1,2
48,,,,,0,1,3
48,400000,0.6,500,80,1,1,1
48,350000,0.8,400,70,0,1,2
48,,,,,0,1,3
48,500000,0.7,600,70,0,1,1
48,400000,0.5,400,80,1,1,2
48,,,,,0,1,3
48,500000,0.6,600,90,0,1,1
48,400000,0.7,400,80,1,1,2
48,,,,,0,1,3
48,500000,0.5,600,70,1,1,1
48,450000,0.7,500,80,0,1,2
48,,,,,0,1,3
49,450000,0.8,400,90,0,1,1
49,400000,0.7,700,70,1,1,2
49,,,,,0,1,3
49,450000,0.7,600,80,1,1,1
49,350000,0.6,500,70,0,1,2
49,,,,,0,1,3
49,450000,0.6,600,70,1,1,1
49,500000,0.7,400,80,0,1,2
49,,,,,0,1,3
49,400000,0.8,600,70,0,1,1
49,450000,0.4,400,90,1,1,2
49,,,,,0,1,3
49,400000,0.6,500,80,0,1,1
49,350000,0.8,400,70,1,1,2
49,,,,,0,1,3
49,500000,0.7,600,70,0,1,1
49,400000,0.5,400,80,1,1,2
49,,,,,0,1,3
49,500000,0.6,600,90,0,1,1
49,400000,0.7,400,80,1,1,2
49,,,,,0,1,3
49,500000,0.5,600,70,1,1,1
49,450000,0.7,500,80,0,1,2
49,,,,,0,1,3
50,450000,0.8,400,90,0,1,1
50,400000,0.7,700,70,1,1,2
50,,,,,0,1,3
50,450000,0.7,600,80,0,1,1
50,350000,0.6,500,70,1,1,2
50,,,,,0,1,3
50,450000,0.6,600,70,1,1,1
50,500000,0.7,400,80,0,1,2
50,,,,,0,1,3
50,400000,0.8,600,70,0,1,1
50,450000,0.4,400,90,1,1,2
50,,,,,0,1,3
50,400000,0.6,500,80,1,1,1
50,350000,0.8,400,70,0,1,2
50,,,,,0,1,3
50,500000,0.7,600,70,0,1,1
50,400000,0.5,400,80,1,1,2
50,,,,,0,1,3
50,500000,0.6,600,90,1,1,1
50,400000,0.7,400,80,0,1,2
50,,,,,0,1,3
50,500000,0.5,600,70,1,1,1
50,450000,0.7,500,80,0,1,2
50,,,,,0,1,3
51,450000,0.8,400,90,0,1,1
51,400000,0.7,700,70,1,1,2
51,,,,,0,1,3
51,450000,0.7,600,80,1,1,1
51,350000,0.6,500,70,0,1,2
51,,,,,0,1,3
51,450000,0.6,600,70,1,1,1
51,500000,0.7,400,80,0,1,2
51,,,,,0,1,3
51,400000,0.8,600,70,0,1,1
51,450000,0.4,400,90,1,1,2
51,,,,,0,1,3
51,400000,0.6,500,80,1,1,1
51,350000,0.8,400,70,0,1,2
51,,,,,0,1,3
51,500000,0.7,600,70,1,1,1
51,400000,0.5,400,80,0,1,2
51,,,,,0,1,3
51,500000,0.6,600,90,1,1,1
51,400000,0.7,400,80,0,1,2
51,,,,,0,1,3
51,500000,0.5,600,70,1,1,1
51,450000,0.7,500,80,0,1,2
51,,,,,0,1,3
52,450000,0.8,400,90,0,1,1
52,400000,0.7,700,70,1,1,2
52,,,,,0,1,3
52,450000,0.7,600,80,1,1,1
52,350000,0.6,500,70,0,1,2
52,,,,,0,1,3
52,450000,0.6,600,70,1,1,1
52,500000,0.7,400,80,0,1,2
52,,,,,0,1,3
52,400000,0.8,600,70,0,1,1
52,450000,0.4,400,90,1,1,2
52,,,,,0,1,3
52,400000,0.6,500,80,1,1,1
52,350000,0.8,400,70,0,1,2
52,,,,,0,1,3
52,500000,0.7,600,70,0,1,1
52,400000,0.5,400,80,1,1,2
52,,,,,0,1,3
52,500000,0.6,600,90,1,1,1
52,400000,0.7,400,80,0,1,2
52,,,,,0,1,3
52,500000,0.5,600,70,1,1,1
52,450000,0.7,500,80,0,1,2
52,,,,,0,1,3
53,450000,0.8,400,90,0,1,1
53,400000,0.7,700,70,1,1,2
53,,,,,0,1,3
53,450000,0.7,600,80,0,1,1
53,350000,0.6,500,70,1,1,2
53,,,,,0,1,3
53,450000,0.6,600,70,1,1,1
53,500000,0.7,400,80,0,1,2
53,,,,,0,1,3
53,400000,0.8,600,70,0,1,1
53,450000,0.4,400,90,1,1,2
53,,,,,0,1,3
53,400000,0.6,500,80,1,1,1
53,350000,0.8,400,70,0,1,2
53,,,,,0,1,3
53,500000,0.7,600,70,0,1,1
53,400000,0.5,400,80,1,1,2
53,,,,,0,1,3
53,500000,0.6,600,90,1,1,1
53,400000,0.7,400,80,0,1,2
53,,,,,0,1,3
53,500000,0.5,600,70,1,1,1
53,450000,0.7,500,80,0,1,2
53,,,,,0,1,3
54,450000,0.8,400,90,0,1,1
54,400000,0.7,700,70,1,1,2
54,,,,,0,1,3
54,450000,0.7,600,80,0,1,1
54,350000,0.6,500,70,1,1,2
54,,,,,0,1,3
54,450000,0.6,600,70,1,1,1
54,500000,0.7,400,80,0,1,2
54,,,,,0,1,3
54,400000,0.8,600,70,0,1,1
54,450000,0.4,400,90,1,1,2
54,,,,,0,1,3
54,400000,0.6,500,80,1,1,1
54,350000,0.8,400,70,0,1,2
54,,,,,0,1,3
54,500000,0.7,600,70,0,1,1
54,400000,0.5,400,80,1,1,2
54,,,,,0,1,3
54,500000,0.6,600,90,1,1,1
54,400000,0.7,400,80,0,1,2
54,,,,,0,1,3
54,500000,0.5,600,70,0,1,1
54,450000,0.7,500,80,1,1,2
54,,,,,0,1,3
55,450000,0.8,400,90,0,1,1
55,400000,0.7,700,70,1,1,2
55,,,,,0,1,3
55,450000,0.7,600,80,1,1,1
55,350000,0.6,500,70,0,1,2
55,,,,,0,1,3
55,450000,0.6,600,70,1,1,1
55,500000,0.7,400,80,0,1,2
55,,,,,0,1,3
55,400000,0.8,600,70,0,1,1
55,450000,0.4,400,90,1,1,2
55,,,,,0,1,3
55,400000,0.6,500,80,1,1,1
55,350000,0.8,400,70,0,1,2
55,,,,,0,1,3
55,500000,0.7,600,70,0,1,1
55,400000,0.5,400,80,1,1,2
55,,,,,0,1,3
55,500000,0.6,600,90,0,1,1
55,400000,0.7,400,80,1,1,2
55,,,,,0,1,3
55,500000,0.5,600,70,1,1,1
55,450000,0.7,500,80,0,1,2
55,,,,,0,1,3
56,450000,0.8,400,90,0,1,1
56,400000,0.7,700,70,0,1,2
56,,,,,1,1,3
56,450000,0.7,600,80,0,1,1
56,350000,0.6,500,70,1,1,2
56,,,,,0,1,3
56,450000,0.6,600,70,1,1,1
56,500000,0.7,400,80,0,1,2
56,,,,,0,1,3
56,400000,0.8,600,70,0,1,1
56,450000,0.4,400,90,1,1,2
56,,,,,0,1,3
56,400000,0.6,500,80,1,1,1
56,350000,0.8,400,70,0,1,2
56,,,,,0,1,3
56,500000,0.7,600,70,0,1,1
56,400000,0.5,400,80,1,1,2
56,,,,,0,1,3
56,500000,0.6,600,90,0,1,1
56,400000,0.7,400,80,1,1,2
56,,,,,0,1,3
56,500000,0.5,600,70,1,1,1
56,450000,0.7,500,80,0,1,2
56,,,,,0,1,3
57,450000,0.8,400,90,0,1,1
57,400000,0.7,700,70,1,1,2
57,,,,,0,1,3
57,450000,0.7,600,80,0,1,1
57,350000,0.6,500,70,1,1,2
57,,,,,0,1,3
57,450000,0.6,600,70,1,1,1
57,500000,0.7,400,80,0,1,2
57,,,,,0,1,3
57,400000,0.8,600,70,0,1,1
57,450000,0.4,400,90,1,1,2
57,,,,,0,1,3
57,400000,0.6,500,80,1,1,1
57,350000,0.8,400,70,0,1,2
57,,,,,0,1,3
57,500000,0.7,600,70,0,1,1
57,400000,0.5,400,80,1,1,2
57,,,,,0,1,3
57,500000,0.6,600,90,0,1,1
57,400000,0.7,400,80,1,1,2
57,,,,,0,1,3
57,500000,0.5,600,70,1,1,1
57,450000,0.7,500,80,0,1,2
57,,,,,0,1,3
58,450000,0.8,400,90,0,1,1
58,400000,0.7,700,70,1,1,2
58,,,,,0,1,3
58,450000,0.7,600,80,0,1,1
58,350000,0.6,500,70,1,1,2
58,,,,,0,1,3
58,450000,0.6,600,70,1,1,1
58,500000,0.7,400,80,0,1,2
58,,,,,0,1,3
58,400000,0.8,600,70,0,1,1
58,450000,0.4,400,90,1,1,2
58,,,,,0,1,3
58,400000,0.6,500,80,1,1,1
58,350000,0.8,400,70,0,1,2
58,,,,,0,1,3
58,500000,0.7,600,70,1,1,1
58,400000,0.5,400,80,0,1,2
58,,,,,0,1,3
58,500000,0.6,600,90,1,1,1
58,400000,0.7,400,80,0,1,2
58,,,,,0,1,3
58,500000,0.5,600,70,1,1,1
58,450000,0.7,500,80,0,1,2
58,,,,,0,1,3
59,450000,0.8,400,90,0,1,1
59,400000,0.7,700,70,1,1,2
59,,,,,0,1,3
59,450000,0.7,600,80,1,1,1
59,350000,0.6,500,70,0,1,2
59,,,,,0,1,3
59,450000,0.6,600,70,1,1,1
59,500000,0.7,400,80,0,1,2
59,,,,,0,1,3
59,400000,0.8,600,70,0,1,1
59,450000,0.4,400,90,1,1,2
59,,,,,0,1,3
59,400000,0.6,500,80,1,1,1
59,350000,0.8,400,70,0,1,2
59,,,,,0,1,3
59,500000,0.7,600,70,1,1,1
59,400000,0.5,400,80,0,1,2
59,,,,,0,1,3
59,500000,0.6,600,90,1,1,1
59,400000,0.7,400,80,0,1,2
59,,,,,0,1,3
59,500000,0.5,600,70,1,1,1
59,450000,0.7,500,80,0,1,2
59,,,,,0,1,3
60,450000,0.8,400,90,0,1,1
60,400000,0.7,700,70,1,1,2
60,,,,,0,1,3
60,450000,0.7,600,80,0,1,1
60,350000,0.6,500,70,1,1,2
60,,,,,0,1,3
60,450000,0.6,600,70,1,1,1
60,500000,0.7,400,80,0,1,2
60,,,,,0,1,3
60,400000,0.8,600,70,0,1,1
60,450000,0.4,400,90,1,1,2
60,,,,,0,1,3
60,400000,0.6,500,80,0,1,1
60,350000,0.8,400,70,1,1,2
60,,,,,0,1,3
60,500000,0.7,600,70,0,1,1
60,400000,0.5,400,80,1,1,2
60,,,,,0,1,3
60,500000,0.6,600,90,0,1,1
60,400000,0.7,400,80,0,1,2
60,,,,,1,1,3
60,500000,0.5,600,70,1,1,1
60,450000,0.7,500,80,0,1,2
60,,,,,0,1,3
61,450000,0.8,400,90,0,1,1
61,400000,0.7,700,70,1,1,2
61,,,,,0,1,3
61,450000,0.7,600,80,0,1,1
61,350000,0.6,500,70,1,1,2
61,,,,,0,1,3
61,450000,0.6,600,70,1,1,1
61,500000,0.7,400,80,0,1,2
61,,,,,0,1,3
61,400000,0.8,600,70,0,1,1
61,450000,0.4,400,90,1,1,2
61,,,,,0,1,3
61,400000,0.6,500,80,1,1,1
61,350000,0.8,400,70,0,1,2
61,,,,,0,1,3
61,500000,0.7,600,70,0,1,1
61,400000,0.5,400,80,1,1,2
61,,,,,0,1,3
61,500000,0.6,600,90,1,1,1
61,400000,0.7,400,80,0,1,2
61,,,,,0,1,3
61,500000,0.5,600,70,1,1,1
61,450000,0.7,500,80,0,1,2
61,,,,,0,1,3
62,450000,0.8,400,90,0,1,1
62,400000,0.7,700,70,0,1,2
62,,,,,1,1,3
62,450000,0.7,600,80,0,1,1
62,350000,0.6,500,70,0,1,2
62,,,,,1,1,3
62,450000,0.6,600,70,1,1,1
62,500000,0.7,400,80,0,1,2
62,,,,,0,1,3
62,400000,0.8,600,70,0,1,1
62,450000,0.4,400,90,0,1,2
62,,,,,1,1,3
62,400000,0.6,500,80,0,1,1
62,350000,0.8,400,70,0,1,2
62,,,,,1,1,3
62,500000,0.7,600,70,0,1,1
62,400000,0.5,400,80,1,1,2
62,,,,,0,1,3
62,500000,0.6,600,90,0,1,1
62,400000,0.7,400,80,0,1,2
62,,,,,1,1,3
62,500000,0.5,600,70,0,1,1
62,450000,0.7,500,80,0,1,2
62,,,,,1,1,3
63,450000,0.8,400,90,0,1,1
63,400000,0.7,700,70,1,1,2
63,,,,,0,1,3
63,450000,0.7,600,80,0,1,1
63,350000,0.6,500,70,1,1,2
63,,,,,0,1,3
63,450000,0.6,600,70,1,1,1
63,500000,0.7,400,80,0,1,2
63,,,,,0,1,3
63,400000,0.8,600,70,0,1,1
63,450000,0.4,400,90,1,1,2
63,,,,,0,1,3
63,400000,0.6,500,80,1,1,1
63,350000,0.8,400,70,0,1,2
63,,,,,0,1,3
63,500000,0.7,600,70,0,1,1
63,400000,0.5,400,80,1,1,2
63,,,,,0,1,3
63,500000,0.6,600,90,0,1,1
63,400000,0.7,400,80,1,1,2
63,,,,,0,1,3
63,500000,0.5,600,70,0,1,1
63,450000,0.7,500,80,0,1,2
63,,,,,1,1,3
64,450000,0.8,400,90,0,1,1
64,400000,0.7,700,70,1,1,2
64,,,,,0,1,3
64,450000,0.7,600,80,1,1,1
64,350000,0.6,500,70,0,1,2
64,,,,,0,1,3
64,450000,0.6,600,70,0,1,1
64,500000,0.7,400,80,1,1,2
64,,,,,0,1,3
64,400000,0.8,600,70,0,1,1
64,450000,0.4,400,90,1,1,2
64,,,,,0,1,3
64,400000,0.6,500,80,1,1,1
64,350000,0.8,400,70,0,1,2
64,,,,,0,1,3
64,500000,0.7,600,70,0,1,1
64,400000,0.5,400,80,1,1,2
64,,,,,0,1,3
64,500000,0.6,600,90,1,1,1
64,400000,0.7,400,80,0,1,2
64,,,,,0,1,3
64,500000,0.5,600,70,1,1,1
64,450000,0.7,500,80,0,1,2
64,,,,,0,1,3
65,450000,0.8,400,90,1,1,1
65,400000,0.7,700,70,0,1,2
65,,,,,0,1,3
65,450000,0.7,600,80,1,1,1
65,350000,0.6,500,70,0,1,2
65,,,,,0,1,3
65,450000,0.6,600,70,1,1,1
65,500000,0.7,400,80,0,1,2
65,,,,,0,1,3
65,400000,0.8,600,70,0,1,1
65,450000,0.4,400,90,1,1,2
65,,,,,0,1,3
65,400000,0.6,500,80,0,1,1
65,350000,0.8,400,70,1,1,2
65,,,,,0,1,3
65,500000,0.7,600,70,1,1,1
65,400000,0.5,400,80,0,1,2
65,,,,,0,1,3
65,500000,0.6,600,90,1,1,1
65,400000,0.7,400,80,0,1,2
65,,,,,0,1,3
65,500000,0.5,600,70,0,1,1
65,450000,0.7,500,80,1,1,2
65,,,,,0,1,3
66,450000,0.8,400,90,1,1,1
66,400000,0.7,700,70,0,1,2
66,,,,,0,1,3
66,450000,0.7,600,80,0,1,1
66,350000,0.6,500,70,0,1,2
66,,,,,1,1,3
66,450000,0.6,600,70,1,1,1
66,500000,0.7,400,80,0,1,2
66,,,,,0,1,3
66,400000,0.8,600,70,0,1,1
66,450000,0.4,400,90,1,1,2
66,,,,,0,1,3
66,400000,0.6,500,80,1,1,1
66,350000,0.8,400,70,0,1,2
66,,,,,0,1,3
66,500000,0.7,600,70,0,1,1
66,400000,0.5,400,80,1,1,2
66,,,,,0,1,3
66,500000,0.6,600,90,1,1,1
66,400000,0.7,400,80,0,1,2
66,,,,,0,1,3
66,500000,0.5,600,70,1,1,1
66,450000,0.7,500,80,0,1,2
66,,,,,0,1,3
67,450000,0.8,400,90,0,1,1
67,400000,0.7,700,70,1,1,2
67,,,,,0,1,3
67,450000,0.7,600,80,1,1,1
67,350000,0.6,500,70,0,1,2
67,,,,,0,1,3
67,450000,0.6,600,70,0,1,1
67,500000,0.7,400,80,1,1,2
67,,,,,0,1,3
67,400000,0.8,600,70,0,1,1
67,450000,0.4,400,90,1,1,2
67,,,,,0,1,3
67,400000,0.6,500,80,1,1,1
67,350000,0.8,400,70,0,1,2
67,,,,,0,1,3
67,500000,0.7,600,70,1,1,1
67,400000,0.5,400,80,0,1,2
67,,,,,0,1,3
67,500000,0.6,600,90,1,1,1
67,400000,0.7,400,80,0,1,2
67,,,,,0,1,3
67,500000,0.5,600,70,1,1,1
67,450000,0.7,500,80,0,1,2
67,,,,,0,1,3
68,450000,0.8,400,90,1,1,1
68,400000,0.7,700,70,0,1,2
68,,,,,0,1,3
68,450000,0.7,600,80,1,1,1
68,350000,0.6,500,70,0,1,2
68,,,,,0,1,3
68,450000,0.6,600,70,0,1,1
68,500000,0.7,400,80,1,1,2
68,,,,,0,1,3
68,400000,0.8,600,70,0,1,1
68,450000,0.4,400,90,1,1,2
68,,,,,0,1,3
68,400000,0.6,500,80,1,1,1
68,350000,0.8,400,70,0,1,2
68,,,,,0,1,3
68,500000,0.7,600,70,0,1,1
68,400000,0.5,400,80,1,1,2
68,,,,,0,1,3
68,500000,0.6,600,90,1,1,1
68,400000,0.7,400,80,0,1,2
68,,,,,0,1,3
68,500000,0.5,600,70,0,1,1
68,450000,0.7,500,80,1,1,2
68,,,,,0,1,3
69,450000,0.8,400,90,1,1,1
69,400000,0.7,700,70,0,1,2
69,,,,,0,1,3
69,450000,0.7,600,80,1,1,1
69,350000,0.6,500,70,0,1,2
69,,,,,0,1,3
69,450000,0.6,600,70,0,1,1
69,500000,0.7,400,80,1,1,2
69,,,,,0,1,3
69,400000,0.8,600,70,0,1,1
69,450000,0.4,400,90,1,1,2
69,,,,,0,1,3
69,400000,0.6,500,80,1,1,1
69,350000,0.8,400,70,0,1,2
69,,,,,0,1,3
69,500000,0.7,600,70,0,1,1
69,400000,0.5,400,80,0,1,2
69,,,,,1,1,3
69,500000,0.6,600,90,1,1,1
69,400000,0.7,400,80,0,1,2
69,,,,,0,1,3
69,500000,0.5,600,70,0,1,1
69,450000,0.7,500,80,1,1,2
69,,,,,0,1,3
70,450000,0.8,400,90,1,1,1
70,400000,0.7,700,70,0,1,2
70,,,,,0,1,3
70,450000,0.7,600,80,0,1,1
70,350000,0.6,500,70,1,1,2
70,,,,,0,1,3
70,450000,0.6,600,70,1,1,1
70,500000,0.7,400,80,0,1,2
70,,,,,0,1,3
70,400000,0.8,600,70,0,1,1
70,450000,0.4,400,90,1,1,2
70,,,,,0,1,3
70,400000,0.6,500,80,0,1,1
70,350000,0.8,400,70,0,1,2
70,,,,,1,1,3
70,500000,0.7,600,70,0,1,1
